_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
72,SUMMARIZATION,0.013819094747304916,0.6696143858134747,0.6834334805607796,3365,434,3799
73,SUMMARIZATION,0.013704540207982063,0.7681622728705406,0.7818668130785227,3367,500,3867
74,SUMMARIZATION,0.012902239337563515,0.3538191858679056,0.36672142520546913,3043,232,3275
75,SUMMARIZATION,0.01252499595284462,0.5506008137017488,0.5631258096545935,3125,360,3485
76,SUMMARIZATION,0.011127263307571411,0.4469264857470989,0.45805374905467033,2599,295,2894
77,SUMMARIZATION,0.012780582532286644,0.46886665374040604,0.4816472362726927,3065,307,3372
78,SUMMARIZATION,0.013157134875655174,0.7640174366533756,0.7771745715290308,2920,500,3420
79,SUMMARIZATION,0.011928129941225052,0.5492396913468838,0.5611678212881088,2839,360,3199
80,SUMMARIZATION,0.012351792305707932,0.6864319872111082,0.6987837795168161,2633,450,3083
81,SUMMARIZATION,0.013523679226636887,0.7660687323659658,0.7795924115926027,3141,500,3641
82,SUMMARIZATION,0.012524755671620369,0.7276732884347439,0.7401980441063643,3102,475,3577
83,SUMMARIZATION,0.010492013767361641,0.7570438906550407,0.7675359044224024,2307,500,2807
84,SUMMARIZATION,0.013258935883641243,0.7666578367352486,0.7799167726188898,2885,500,3385
85,SUMMARIZATION,0.014743667095899582,0.7697576005011797,0.7845012675970793,3452,500,3952
86,SUMMARIZATION,0.012983787804841995,0.41792443208396435,0.43090821988880634,2961,274,3235
88,SUMMARIZATION,0.010317225009202957,0.5903376303613186,0.6006548553705215,2368,390,2758
89,SUMMARIZATION,0.00830184668302536,0.23522512428462505,0.2435269709676504,1126,160,1286
90,SUMMARIZATION,0.008266784250736237,0.21377446688711643,0.22204125113785267,1278,145,1423
91,SUMMARIZATION,0.011115418747067451,0.5831542015075684,0.5942696202546358,2605,384,2989
92,SUMMARIZATION,0.008383387699723244,0.12998526357114315,0.1383686512708664,1445,88,1533
93,SUMMARIZATION,0.009096834808588028,0.6657031681388617,0.6748000029474497,1918,442,2360
94,SUMMARIZATION,0.009376555681228638,0.5945077259093523,0.6038842815905809,1990,395,2385
95,SUMMARIZATION,0.012086465954780579,0.7294686175882816,0.7415550835430622,2809,478,3287
96,SUMMARIZATION,0.011949917301535606,0.7600388769060373,0.7719887942075729,2642,500,3142
97,SUMMARIZATION,0.013039890676736832,0.4254724755883217,0.4385123662650585,2910,279,3189
98,SUMMARIZATION,0.010472452268004417,0.690697817131877,0.7011702693998814,2157,457,2614
99,SUMMARIZATION,0.012765390798449516,0.6886809971183538,0.7014463879168034,3075,450,3525
100,SUMMARIZATION,0.012116482481360435,0.7064265087246895,0.7185429912060499,2805,463,3268
101,SUMMARIZATION,0.01370844617486,0.6630467809736729,0.6767552271485329,3264,432,3696
102,SUMMARIZATION,0.008389880880713463,0.4959500841796398,0.5043399650603533,1846,331,2177
103,SUMMARIZATION,0.012647541239857674,0.6538303624838591,0.6664779037237167,2913,428,3341
104,SUMMARIZATION,0.01274121180176735,0.6572572253644466,0.669998437166214,2944,430,3374
105,SUMMARIZATION,0.012751203030347824,0.416792131960392,0.4295433349907398,2635,275,2910
106,SUMMARIZATION,0.012831075116991997,0.7646103259176016,0.7774414010345936,2977,500,3477
107,SUMMARIZATION,0.011813711374998093,0.5396855492144823,0.5514992605894804,2874,352,3226
108,SUMMARIZATION,0.011170344427227974,0.7191380672156811,0.730308411642909,2379,475,2854
109,SUMMARIZATION,0.012010831385850906,0.36505134031176567,0.3770621716976166,2675,241,2916
110,SUMMARIZATION,0.011193390935659409,0.598169956356287,0.6093633472919464,2588,394,2982
111,SUMMARIZATION,0.012082887813448906,0.43660325184464455,0.44868613965809345,2716,284,3000
112,SUMMARIZATION,0.014130063354969025,0.7678218744695187,0.7819519378244877,3233,489,3722
113,SUMMARIZATION,0.010419584810733795,0.4900150801986456,0.5004346650093794,2131,325,2456
114,SUMMARIZATION,0.010539740324020386,0.6870685536414385,0.6976082939654589,2249,454,2703
115,SUMMARIZATION,0.01231866329908371,0.49573457799851894,0.5080532412976027,2802,324,3126
116,SUMMARIZATION,0.014868566766381264,0.7253724448382854,0.7402410116046667,3400,470,3870
117,SUMMARIZATION,0.012707171961665154,0.7650626879185438,0.777769859880209,3074,500,3574
118,SUMMARIZATION,0.012037592008709908,0.3358483277261257,0.3478859197348356,2679,222,2901
119,SUMMARIZATION,0.014029305428266525,0.6602640431374311,0.6742933485656977,3169,431,3600
120,SUMMARIZATION,0.010545756667852402,0.4254977200180292,0.4360434766858816,2303,282,2585
121,SUMMARIZATION,0.009298857301473618,0.2951405141502619,0.3044393714517355,1981,197,2178
122,SUMMARIZATION,0.011232759803533554,0.5115509312599897,0.5227836910635233,2410,338,2748
123,SUMMARIZATION,0.012014402076601982,0.6721273325383663,0.6841417346149683,2636,442,3078
124,SUMMARIZATION,0.01195443980395794,0.7615631874650717,0.7735176272690296,2672,500,3172
125,SUMMARIZATION,0.011080775409936905,0.5953862369060516,0.6064670123159885,2622,382,3004
126,SUMMARIZATION,0.011788493022322655,0.7787489332258701,0.7905374262481928,2877,500,3377
127,SUMMARIZATION,0.011078067123889923,0.6737250722944736,0.6848031394183636,2602,443,3045
128,SUMMARIZATION,0.01356586068868637,0.7294869944453239,0.7430528551340103,3173,476,3649
129,SUMMARIZATION,0.011185195297002792,0.5341800507158041,0.5453652460128069,2432,353,2785
130,SUMMARIZATION,0.010571643710136414,0.47667299397289753,0.48724463768303394,2243,316,2559
131,SUMMARIZATION,0.01190185360610485,0.6375792939215899,0.6494811475276947,2841,418,3259
132,SUMMARIZATION,0.013698399066925049,0.7673945613205433,0.7810929603874683,3227,500,3727
133,SUMMARIZATION,0.013721011579036713,0.2256693486124277,0.23939036019146442,3363,148,3511
134,SUMMARIZATION,0.012921709567308426,0.7654981128871441,0.7784198224544525,3017,500,3517
135,SUMMARIZATION,0.008538812398910522,0.18109474331140518,0.1896335557103157,1655,122,1777
136,SUMMARIZATION,0.014546800404787064,0.4994994308799505,0.5140462312847376,3487,325,3812
137,SUMMARIZATION,0.0087326280772686,0.7508573960512877,0.7595900241285563,1761,500,2261
138,SUMMARIZATION,0.00907847099006176,0.3405552264302969,0.34963369742035866,1645,228,1873
139,SUMMARIZATION,0.008533772081136703,0.15748636983335018,0.16602014191448689,1635,106,1741
140,SUMMARIZATION,0.012785941362380981,0.4451122097671032,0.4578981511294842,3056,291,3347
141,SUMMARIZATION,0.008299775421619415,0.2879129145294428,0.2962126899510622,1432,194,1626
