_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
46,SUMMARIZATION,0.019486932083964348,0.44463878124952316,0.4641257133334875,3242,234,3476
47,SUMMARIZATION,0.01940912753343582,0.9496821947395802,0.969091322273016,2853,500,3353
48,SUMMARIZATION,0.01897282712161541,0.9451255854219198,0.9640984125435352,2513,500,3013
49,SUMMARIZATION,0.018850671127438545,0.83476353995502,0.8536142110824585,2821,440,3261
50,SUMMARIZATION,0.018726518377661705,0.9454248193651438,0.9641513377428055,2548,500,3048
51,SUMMARIZATION,0.0187397263944149,0.7927013598382473,0.8114410862326622,2074,422,2496
52,SUMMARIZATION,0.018855398520827293,0.9522526506334543,0.9711080491542816,3124,500,3624
53,SUMMARIZATION,0.018781574442982674,0.7514069732278585,0.7701885476708412,1889,401,2290
54,SUMMARIZATION,0.019078074023127556,0.9523682240396738,0.9714462980628014,2942,500,3442
55,SUMMARIZATION,0.01898416131734848,0.8120697289705276,0.8310538902878761,2614,428,3042
56,SUMMARIZATION,0.019201187416911125,0.953785564750433,0.9729867521673441,3161,500,3661
57,SUMMARIZATION,0.019235163927078247,0.9532899111509323,0.9725250750780106,2913,500,3413
58,SUMMARIZATION,0.01962837018072605,0.9564654771238565,0.9760938473045826,3253,500,3753
59,SUMMARIZATION,0.018883397802710533,0.8439394421875477,0.8628228399902582,2469,447,2916
60,SUMMARIZATION,0.01896558329463005,0.9498093910515308,0.9687749743461609,2916,500,3416
61,SUMMARIZATION,0.018939567729830742,0.9154305756092072,0.9343701433390379,3030,481,3511
62,SUMMARIZATION,0.01919887214899063,0.69113864377141,0.7103375159204006,3168,362,3530
63,SUMMARIZATION,0.019151967018842697,0.7175779435783625,0.7367299105972052,2574,380,2954
64,SUMMARIZATION,0.019015470519661903,0.6674959342926741,0.686511404812336,2843,352,3195
65,SUMMARIZATION,0.020562194287776947,0.9570068549364805,0.9775690492242575,3463,500,3963
66,SUMMARIZATION,0.018974870443344116,0.8317109290510416,0.8506857994943857,2005,443,2448
67,SUMMARIZATION,0.018953202292323112,0.8586714733392,0.8776246756315231,2632,454,3086
68,SUMMARIZATION,0.01871906779706478,0.8403319828212261,0.8590510506182909,2913,442,3355
69,SUMMARIZATION,0.0187994297593832,0.6397131122648716,0.6585125420242548,1997,341,2338
70,SUMMARIZATION,0.019103795289993286,0.6473946161568165,0.6664984114468098,2921,341,3262
71,SUMMARIZATION,0.01881343498826027,0.41106886602938175,0.429882301017642,1984,220,2204
72,SUMMARIZATION,0.01981067657470703,0.9230044111609459,0.9428150877356529,3356,482,3838
73,SUMMARIZATION,0.020405294373631477,0.7690167855471373,0.7894220799207687,3446,401,3847
74,SUMMARIZATION,0.019261367619037628,0.9532901532948017,0.9725515209138393,3198,500,3698
75,SUMMARIZATION,0.019186055287718773,0.9531909413635731,0.9723769966512918,3157,500,3657
76,SUMMARIZATION,0.019052881747484207,0.5853932723402977,0.6044461540877819,2683,310,2993
77,SUMMARIZATION,0.01898619718849659,0.7587993275374174,0.777785524725914,3087,399,3486
78,SUMMARIZATION,0.01895526424050331,0.601831154897809,0.6207864191383123,2940,316,3256
79,SUMMARIZATION,0.019120827317237854,0.47304934076964855,0.4921701680868864,2890,250,3140
